identity,Ensembl_Gene_ID,Symbol,biotype,source_databases,nominated,mapped,protein_coding,family_eligible,hpa_restriction,default_panel
ENSG00000282419,ENSG00000282419,TEX13D,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000282815,ENSG00000282815,TEX13C,protein_coding,CTexploreR_CT;Carter2023_CT;Gong2021_reproductive_PC;Loriot2025_S1,True,True,True,True,True,True
ENSG00000282828,ENSG00000282828,ENSG00000282828,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000282898,ENSG00000282898,ENSG00000282898,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000282916,ENSG00000282916,LINC02746,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000282975,ENSG00000282975,LINC02034,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000282996,ENSG00000282996,MPP7-DT,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283036,ENSG00000283036,LINC01988,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283044,ENSG00000283044,ENSG00000283044,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283072,ENSG00000283072,ENSG00000283072,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283083,ENSG00000283083,LINC02498,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283093,ENSG00000283093,CENPVL2,protein_coding,Loriot2025_S1,True,True,True,True,False,False
ENSG00000283096,ENSG00000283096,ENSG00000283096,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283205,ENSG00000283205,ENSG00000283205,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283268,ENSG00000283268,TEX54,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283314,ENSG00000283314,LINC02357,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000283434,ENSG00000283434,CSNK2A2IP,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283439,ENSG00000283439,SPEM3,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283463,ENSG00000283463,HSFX4,protein_coding,Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000283516,ENSG00000283516,LITAFD,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283594,ENSG00000283594,FAM236C,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283599,ENSG00000283599,ENSG00000283599,protein_coding,Carter2023_CT;Gong2021_reproductive_PC,True,True,True,True,True,True
ENSG00000283697,ENSG00000283697,HSFX3,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000283758,ENSG00000283758,PMIS2,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000284188,ENSG00000284188,C1orf202,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000284452,ENSG00000284452,ENSG00000284452,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000284609,ENSG00000284609,OR8B3,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000284680,ENSG00000284680,OR8B2,protein_coding,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000284701,ENSG00000284701,TMEM247,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000284723,ENSG00000284723,OR8S1,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000284770,ENSG00000284770,TBCE,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000284848,ENSG00000284848,LINC02359,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000285077,ENSG00000285077,ARHGAP11B,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000288631,ENSG00000288631,ELOA3P,processed_pseudogene,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000290448,ENSG00000290448,FAM197Y9,lncRNA,daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000290684,ENSG00000290684,OR2W5P,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000290718,ENSG00000290718,FAM95B1,lncRNA,daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000290751,ENSG00000290751,TCP10L3,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000293135,ENSG00000293135,DNAJB3,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000293137,ENSG00000293137,MSL3B,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000293247,ENSG00000293247,BIRC8,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000293447,ENSG00000293447,TEX56P,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000293621,ENSG00000293621,UVRAG-DT,lncRNA,Loriot2025_S2,True,True,False,False,False,False
ENSG00000300194,ENSG00000300194,FTHL18P,lncRNA,daSilva2017_testis_biased,True,True,False,False,False,False
unmapped:ensembl:ENSG00000139656,,SMIM2,,Gong2021_reproductive_PC,True,False,False,False,False,False
unmapped:ensembl:ENSG00000150076,,C10orf68,,Chang2019_TGCT,True,False,False,False,False,False
unmapped:ensembl:ENSG00000181013,,C17orf47,,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,False,False,False,False,False
unmapped:ensembl:ENSG00000223469,,RP11-344J7.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000224532,,RP3-470L22.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000225085,,RP11-15B24.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000225640,,LINC01729,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000227011,,AC102948.1,,Chang2019_TGCT;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000227021,,AC007557.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000227029,,RP11-168P8.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000227902,,AC062032.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000227925,,LINC01655,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000228008,,CTD-2330K9.3,,Chang2019_TGCT,True,False,False,False,False,False
unmapped:ensembl:ENSG00000228358,,AC113617.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000228503,,RP11-347D21.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000228538,,AC009411.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000229454,,RP11-202I11.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000230600,,RP11-73B2.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000230971,,AC005703.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000231173,,AC116609.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000231883,,RP1-297M16.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000232243,,RP11-408E5.5,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000232294,,RP4-715N11.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000232461,,RP11-644C3.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000232597,,AC013727.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000232749,,RP11-15B24.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000233193,,AC005324.7,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000233536,,RP11-867G2.5,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000234296,,RP13-16H11.7,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000236392,,AC100848.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000236716,,RP11-478H13.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000237899,,RP4-739H11.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000238033,,AC002480.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000241317,,RP11-342M3.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000242753,,RP11-716O23.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000244247,,LINC01995,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000244650,,RP11-501O2.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000247810,,RP11-103J17.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248173,,RP11-659O3.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248311,,CTD-2161F6.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248346,,RP11-292D4.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248467,,CTD-2161F6.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248478,,RP11-3G20.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248686,,RP11-557J10.5,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000248942,,LINC01335,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249122,,RP11-227F19.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249269,,RP11-756P10.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249423,,RP11-284A20.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249638,,CTD-2296D1.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249645,,RP11-552M14.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000249731,,RP11-259O2.3,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000250078,,RP11-577G20.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000250481,,CTD-2247C11.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000250670,,AC004063.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000251024,,RP11-203B7.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000251041,,CTD-2275D24.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000251336,,RP11-540E16.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000251506,,CTD-2247C11.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000251613,,CTC-347C20.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253139,,RP11-17A4.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253235,,RP11-434I12.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253371,,RP11-587H10.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253381,,RP11-359E19.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253735,,RP11-115J16.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000253985,,RP11-136K7.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000254018,,RP11-785H20.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000254262,,RP11-58O3.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000254998,,RP11-94P11.4,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000255279,,RP11-375D13.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000255546,,RP11-168K9.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000256248,,RP11-123O10.4,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000256276,,RP5-916L7.2,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000256732,,RP11-407A16.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000256763,,RP1-116K23.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000257603,,RP11-100F15.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000257725,,RP11-654D12.3,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000258600,,RP11-452D21.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000258785,,LINC01580,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000258861,,MIR381HG,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000259587,,RP11-463I20.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000259998,,RP11-753D20.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000260141,,RP11-19N8.4,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000260759,,RP11-677O4.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000260983,,RP11-150D5.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000261013,,CTD-2050B12.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000261176,,RP11-2L4.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000261190,,RP11-152O14.5,,Chang2019_TGCT,True,False,False,False,False,False
unmapped:ensembl:ENSG00000261445,,RP11-80F22.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000261666,,LINC00560,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000262031,,LINC01974,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000264790,,RP11-26N15.2,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000265964,,RP11-293E1.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000266450,,CTD-2015H3.2,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000266614,,RP11-94B19.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000266908,,RP5-1022P6.7,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000267517,,LINC01855,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000269927,,RP6-91H8.3,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000270544,,CTC-523E23.14,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000272299,,RP11-394A14.4,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000272304,,RP11-19C24.1,,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000275179,,RP4-737E23.7,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000276854,,RP11-478K15.7,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000278084,,RP11-87C12.6,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000278849,,RP11-327I22.5,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000282887,,RP11-470L19.6,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000282940,,RP11-676F20.5,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:ensembl:ENSG00000283374,,TXNRD3NB,,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,False,False,False,False,False
unmapped:ensembl:ENSG00000283648,,RP5-958B11.1,,Gong2021_reproductive_ncRNA,True,False,False,False,False,False
unmapped:entrez:100996721,,FAM231D,,daSilva2017_testis_biased,True,False,False,False,False,False
unmapped:entrez:388276,,C16orf97,,daSilva2017_testis_biased,True,False,False,False,False,False
unmapped:entrez:442862,,PRY2,,daSilva2017_CT;daSilva2017_testis_biased,True,False,False,False,False,False
unmapped:probe:1556048_at,,unannotated:1556048_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1556262_at,,unannotated:1556262_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1556263_s_at,,unannotated:1556263_s_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1557117_at,,unannotated:1557117_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1557118_a_at,,unannotated:1557118_a_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1560563_at,,unannotated:1560563_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1562879_at,,unannotated:1562879_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1563426_a_at,,unannotated:1563426_a_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1568791_s_at,,unannotated:1568791_s_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:1569520_at,,unannotated:1569520_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:211106_at,,unannotated:211106_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:220354_at,,unannotated:220354_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:228859_at,,unannotated:228859_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:228983_at,,unannotated:228983_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:229136_s_at,,unannotated:229136_s_at,,Jamin2021_CT,True,False,False,False,False,False
unmapped:probe:229190_at,,unannotated:229190_at,,Jamin2021_CT,True,False,False,False,False,False
