Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
FNDC7,,,,ENSG00000143107,daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.3667,0.3667,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.1,False,1.1,0.0,0.0,retina,0.4,0,0.4,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
HHIPL2,,,,ENSG00000143512,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,False,False,testis,0.466,0.466,0.8043,0.8043,,protein_coding,True,False,False,False,False,False,True,4.7,False,4.7,0.1,0.0,thyroid gland,1.9,2,0.1,0.1,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NUP210L,,,,ENSG00000143552,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.8721,0.8721,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,25.8,False,25.8,0.1,0.0,choroid plexus,0.6,0,0.6,0.0,0.1,0.0,0.1,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SLC22A14,,,,ENSG00000144671,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,False,False,no data,0.6141,0.6141,0.9717,0.9717,,protein_coding,True,True,True,True,False,False,True,11.3,False,11.3,0.0,0.0,cerebellum,1.3,1,1.3,0.1,0.1,0.1,0.1,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C20orf144,,,,ENSG00000149609,Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9988,0.9988,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,172.7,False,172.7,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC83,,,,ENSG00000150676,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,34.5,False,34.5,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TKTL2,,,,ENSG00000151005,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9947,0.9947,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,56.1,False,56.1,0.0,0.0,bone marrow,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LYZL2,,,,ENSG00000151033,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,69.1,False,69.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ALLC,,,,ENSG00000151360,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8757,0.8811,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,16.0,False,16.0,0.2,0.0,gallbladder,0.7,0,0.1,0.1,0.0,0.6,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ANKAR,,,,ENSG00000151687,Bruggeman2018_GC,no data,no data,no data,True,False,no data,0.3427,0.3483,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,5.6,False,5.6,0.2,0.3,parathyroid gland,0.6,0,0.6,0.1,0.3,0.3,0.5,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPACA7,,,,ENSG00000153498,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9692,0.9692,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,81.7,False,81.7,0.0,0.0,bone marrow,0.5,0,0.3,0.1,0.0,0.2,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ASB17,,,,ENSG00000154007,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9959,0.9959,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,48.5,False,48.5,0.0,0.0,kidney,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ASZ1,,,,ENSG00000154438,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,10.4,False,10.4,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C2CD6,,,,ENSG00000155754,Chang2019_TGCT;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.7795,0.7795,0.9869,0.9869,,protein_coding,True,True,True,True,True,False,True,38.7,False,38.7,0.8,0.1,choroid plexus,1.2,3,1.2,1.2,0.3,0.1,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CYLC2,,,,ENSG00000155833,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,45.3,False,45.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TRIM42,,,,ENSG00000155890,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,16.2,False,16.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FBXO43,,,,ENSG00000156509,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,no data,no data,no data,True,False,no data,0.7826,0.8478,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,3.5,False,3.5,0.1,0.0,lymph node,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LYZL4,,,,ENSG00000157093,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,False,False,testis,0.9548,0.9548,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,50.7,False,50.7,0.0,0.0,retina,1.0,1,1.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
POM121L2,,,,ENSG00000158553,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,7.3,False,7.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC116,,,,ENSG00000161180,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,False,False,no data,0.5992,0.6012,0.9859,0.9859,,protein_coding,True,True,True,True,True,False,True,28.9,False,28.9,1.1,0.5,colon,1.0,1,0.5,0.6,0.6,0.3,0.4,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KLHL10,,,,ENSG00000161594,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.8358,0.8358,0.9909,0.9909,,protein_coding,True,True,True,True,True,True,True,55.7,False,55.7,0.3,0.0,colon,0.8,0,0.3,0.1,0.1,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
IZUMO2,,,,ENSG00000161652,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9937,0.9937,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,62.8,False,62.8,0.0,0.0,midbrain,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC27,,,,ENSG00000162592,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9655,0.9655,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,16.5,False,16.5,0.3,0.0,heart muscle,0.2,0,0.0,0.2,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZSWIM2,,,,ENSG00000163012,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9091,0.9091,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,9.0,False,9.0,0.0,0.0,pituitary gland,0.6,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SMCP,,,,ENSG00000163206,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.992,0.992,0.9997,0.9997,,protein_coding,True,True,True,True,True,True,True,727.3,False,727.3,0.3,0.0,cerebellum,1.2,1,1.2,0.1,0.0,0.2,0.1,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PDCL2,,,,ENSG00000163440,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9906,0.9906,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,63.3,False,63.3,0.0,0.0,esophagus,0.3,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TSACC,,,,ENSG00000163467,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.9652,0.9655,0.9955,0.9955,,protein_coding,True,True,True,True,True,True,True,899.2,False,899.2,0.2,0.5,retina,2.2,7,2.2,0.5,0.2,1.7,0.6,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ERICH6,,,,ENSG00000163645,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.7192,0.7192,0.9654,0.9654,,protein_coding,True,True,True,False,False,False,True,28.9,False,28.9,0.2,0.1,thyroid gland,1.3,1,0.4,0.3,0.2,0.1,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FANCD2OS,,,,ENSG00000163705,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.9708,0.9708,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,59.9,False,59.9,0.0,0.0,bone marrow,1.0,1,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC158,,,,ENSG00000163749,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,False,False,no data,0.74,0.74,0.97,0.97,,protein_coding,True,True,True,False,False,False,True,33.3,False,33.3,0.0,0.0,liver,1.6,2,0.5,0.4,0.1,1.6,0.3,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPDYA,,,,ENSG00000163806,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,False,False,ovary; testis,0.4667,0.4667,0.8198,0.8198,,protein_coding,True,False,False,False,False,False,True,32.0,False,32.0,1.4,0.2,cerebellum,2.3,15,2.3,0.8,0.6,1.4,0.8,REPRODUCTIVE,True,True,False,SOMATIC,PERMISSIVE,REPRODUCTIVE,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZDHHC19,,,,ENSG00000163958,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.9228,0.9228,0.9896,0.9896,,protein_coding,True,True,True,True,True,False,True,48.7,False,48.7,0.3,0.0,spleen,1.5,1,0.1,0.0,0.3,0.6,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPMIP2,,,,ENSG00000164123,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9115,0.9115,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,10.3,False,10.3,0.0,0.0,bone marrow,0.5,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPZ1,,,,ENSG00000164299,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,27.2,False,27.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM170A,,,,ENSG00000164334,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.972,0.972,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,13.9,False,13.9,0.0,0.0,choroid plexus,0.2,0,0.2,0.0,0.0,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPMIP7,,,,ENSG00000164500,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.84,0.84,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,4.2,False,4.2,0.0,0.0,basal ganglia,0.3,0,0.3,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TEX47,,,,ENSG00000164645,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9929,0.9929,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,28.1,False,28.1,0.0,0.0,retina,0.1,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRKACG,,,,ENSG00000165059,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,23.9,False,23.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRSS37,,,,ENSG00000165076,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9828,0.9926,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,40.1,False,40.1,0.0,0.0,cerebellum,0.1,0,0.1,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SSMEM1,,,,ENSG00000165120,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9906,0.9906,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,31.4,False,31.4,0.0,0.1,choroid plexus,0.1,0,0.1,0.0,0.1,0.0,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LLCFC1,,,,ENSG00000165131,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.8966,0.8966,0.9844,0.9844,,protein_coding,True,True,True,True,True,False,True,64.2,False,64.2,0.0,0.0,bone marrow,1.6,3,1.3,0.0,0.2,0.0,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CXorf58,,,,ENSG00000165182,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.4935,0.5065,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,3.8,False,3.8,0.0,0.0,retina,0.4,0,0.4,0.1,0.0,0.1,0.2,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C12orf50,,,,ENSG00000165805,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,49.1,False,49.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ERICH6B,,,,ENSG00000165837,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9048,0.9048,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.9,True,1.9,0.0,0.0,choroid plexus,0.2,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
