cancer_code,n_samples,Ensembl_Gene_ID,Symbol,n_gt25,pct_gt25,n_gt50,pct_gt50,n_p90,pct_p90,n_p95,pct_p95
SARC,992,ENSG00000204941,PSG5,16,1.61,5,0.5,17,1.71,7,0.71
SARC,992,ENSG00000129862,VCY/VCY1B,14,1.41,11,1.11,16,1.61,12,1.21
SARC,992,ENSG00000155622,XAGE2,14,1.41,6,0.6,18,1.81,6,0.6
SARC,992,ENSG00000155495,MAGEC1,13,1.31,2,0.2,18,1.81,1,0.1
SARC,992,ENSG00000006047,YBX2,10,1.01,1,0.1,20,2.02,3,0.3
SARC,992,ENSG00000170516,COX7B2,10,1.01,4,0.4,13,1.31,5,0.5
SARC,992,ENSG00000224659,GAGE12J,10,1.01,6,0.6,11,1.11,5,0.5
SARC,992,ENSG00000268009,SSX4/SSX4B,10,1.01,7,0.71,16,1.61,6,0.6
SARC,992,ENSG00000269586,CT45A10,10,1.01,4,0.4,18,1.81,6,0.6
SARC,992,ENSG00000007350,TKTL1,9,0.91,5,0.5,12,1.21,6,0.6
SARC,992,ENSG00000216649,GAGE12C/D/E,9,0.91,6,0.6,11,1.11,7,0.71
SARC,992,ENSG00000224902,GAGE12H,9,0.91,5,0.5,9,0.91,5,0.5
SARC,992,ENSG00000124092,CTCFL,8,0.81,4,0.4,12,1.21,4,0.4
SARC,992,ENSG00000162039,MEIOB,7,0.71,1,0.1,18,1.81,2,0.2
SARC,992,ENSG00000189052,CGB5/8,7,0.71,5,0.5,9,0.91,5,0.5
SARC,992,ENSG00000205642,VCX3B,7,0.71,0,0.0,8,0.81,3,0.3
SARC,992,ENSG00000214107,MAGEB1,7,0.71,1,0.1,11,1.11,1,0.1
SARC,992,ENSG00000215113,CXorf49/CXorf49B,7,0.71,2,0.2,10,1.01,3,0.3
SARC,992,ENSG00000231924,PSG1,7,0.71,3,0.3,11,1.11,3,0.3
SARC,992,ENSG00000010318,PHF7,6,0.6,0,0.0,12,1.21,0,0.0
SARC,992,ENSG00000068985,PAGE1,6,0.6,3,0.3,7,0.71,6,0.6
SARC,992,ENSG00000117148,ACTL8,6,0.6,2,0.2,6,0.6,2,0.2
SARC,992,ENSG00000165584,SSX3,6,0.6,3,0.3,8,0.81,3,0.3
SARC,992,ENSG00000171405,XAGE5,6,0.6,2,0.2,9,0.91,3,0.3
SARC,992,ENSG00000182583,VCX,6,0.6,3,0.3,8,0.81,3,0.3
SARC,992,ENSG00000198021,SPANXA1/2,6,0.6,3,0.3,7,0.71,4,0.4
SARC,992,ENSG00000243130,PSG11,6,0.6,4,0.4,9,0.91,3,0.3
SARC,992,ENSG00000143452,HORMAD1,5,0.5,0,0.0,7,0.71,0,0.0
SARC,992,ENSG00000233056,ERVH48-1,5,0.5,2,0.2,6,0.6,2,0.2
SARC,992,ENSG00000166049,PASD1,4,0.4,0,0.0,7,0.71,0,0.0
SARC,992,ENSG00000176988,FMR1NB,4,0.4,1,0.1,5,0.5,1,0.1
SARC,992,ENSG00000196406,SPANXD,4,0.4,3,0.3,4,0.4,3,0.3
SARC,992,ENSG00000233803,TSPY4,4,0.4,2,0.2,4,0.4,2,0.2
SARC,992,ENSG00000137948,BRDT,3,0.3,0,0.0,4,0.4,0,0.0
SARC,992,ENSG00000141096,DPEP3,3,0.3,3,0.3,3,0.3,3,0.3
SARC,992,ENSG00000141316,SPACA3,3,0.3,1,0.1,3,0.3,1,0.1
SARC,992,ENSG00000159708,LRRC36,3,0.3,1,0.1,4,0.4,1,0.1
SARC,992,ENSG00000161860,SYCE2,3,0.3,0,0.0,3,0.3,0,0.0
SARC,992,ENSG00000198573,SPANXC,3,0.3,1,0.1,5,0.5,0,0.0
SARC,992,ENSG00000234414,RBMY1A1,3,0.3,1,0.1,4,0.4,1,0.1
SARC,992,ENSG00000126467,TSKS,2,0.2,1,0.1,3,0.3,1,0.1
SARC,992,ENSG00000136488,CSH1,2,0.2,0,0.0,2,0.2,0,0.0
SARC,992,ENSG00000156269,NAA11,2,0.2,0,0.0,2,0.2,0,0.0
SARC,992,ENSG00000168757,TSPY2,2,0.2,0,0.0,4,0.4,0,0.0
SARC,992,ENSG00000171402,XAGE3,2,0.2,1,0.1,2,0.2,2,0.2
SARC,992,ENSG00000174898,CATSPERD,2,0.2,0,0.0,2,0.2,0,0.0
SARC,992,ENSG00000183668,PSG9,2,0.2,1,0.1,3,0.3,1,0.1
SARC,992,ENSG00000187191,DAZ3,2,0.2,1,0.1,4,0.4,0,0.0
SARC,992,ENSG00000236424,TSPY10,2,0.2,2,0.2,3,0.3,2,0.2
SARC,992,ENSG00000092345,DAZL,1,0.1,0,0.0,1,0.1,1,0.1
SARC,992,ENSG00000124490,CRISP2,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000131126,TEX101,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000132446,FTHL17,1,0.1,0,0.0,2,0.2,1,0.1
SARC,992,ENSG00000137090,DMRT1,1,0.1,1,0.1,2,0.2,1,0.1
SARC,992,ENSG00000139351,SYCP3,1,0.1,1,0.1,2,0.2,1,0.1
SARC,992,ENSG00000142698,C1orf94,1,0.1,1,0.1,1,0.1,0,0.0
SARC,992,ENSG00000147378,FATE1,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000153060,TEKT5,1,0.1,0,0.0,1,0.1,1,0.1
SARC,992,ENSG00000156009,MAGEA8,1,0.1,0,0.0,2,0.2,0,0.0
SARC,992,ENSG00000162641,AKNAD1,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000171794,UTF1,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000179046,TRIML2,1,0.1,0,0.0,3,0.3,0,0.0
SARC,992,ENSG00000181433,SAGE1,1,0.1,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000242221,PSG2,1,0.1,1,0.1,2,0.2,1,0.1
SARC,992,ENSG00000242389,RBMY1E,1,0.1,1,0.1,2,0.2,1,0.1
SARC,992,ENSG00000258992,TSPY1,1,0.1,0,0.0,3,0.3,1,0.1
SARC,992,ENSG00000104901,DKKL1,0,0.0,0,0.0,5,0.5,0,0.0
SARC,992,ENSG00000123576,ESX1,0,0.0,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000161973,CCDC42,0,0.0,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000165583,SSX5,0,0.0,0,0.0,5,0.5,0,0.0
SARC,992,ENSG00000213218,CSH2,0,0.0,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000228927,TSPY3,0,0.0,0,0.0,2,0.2,0,0.0
SARC,992,ENSG00000236446,CT47B1,0,0.0,0,0.0,1,0.1,0,0.0
SARC,992,ENSG00000274391,TPTE,0,0.0,0,0.0,1,0.1,0,0.0
SARC_EWS,101,ENSG00000204379,XAGE1A/B,42,41.58,39,38.61,42,41.58,39,38.61
SARC_EWS,101,ENSG00000198765,SYCP1,23,22.77,14,13.86,24,23.76,15,14.85
SARC_EWS,101,ENSG00000185686,PRAME,22,21.78,14,13.86,24,23.76,17,16.83
SARC_EWS,101,ENSG00000155622,XAGE2,5,4.95,1,0.99,6,5.94,1,0.99
SARC_EWS,101,ENSG00000162039,MEIOB,5,4.95,0,0.0,10,9.9,0,0.0
SARC_EWS,101,ENSG00000124092,CTCFL,4,3.96,3,2.97,5,4.95,3,2.97
SARC_EWS,101,ENSG00000233056,ERVH48-1,3,2.97,2,1.98,3,2.97,2,1.98
SARC_EWS,101,ENSG00000117148,ACTL8,2,1.98,0,0.0,2,1.98,0,0.0
SARC_EWS,101,ENSG00000123584,MAGEA9/MAGEA9B,2,1.98,1,0.99,2,1.98,2,1.98
SARC_EWS,101,ENSG00000158639,PAGE5,2,1.98,1,0.99,2,1.98,1,0.99
SARC_EWS,101,ENSG00000188120,DAZ1,2,1.98,1,0.99,2,1.98,1,0.99
SARC_EWS,101,ENSG00000010318,PHF7,1,0.99,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000099399,MAGEB2,1,0.99,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000143452,HORMAD1,1,0.99,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000147381,MAGEA4,1,0.99,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000174898,CATSPERD,1,0.99,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000179046,TRIML2,1,0.99,0,0.0,2,1.98,0,0.0
SARC_EWS,101,ENSG00000197172,MAGEA6,1,0.99,0,0.0,1,0.99,1,0.99
SARC_EWS,101,ENSG00000198759,EGFL6,1,0.99,0,0.0,1,0.99,1,0.99
SARC_EWS,101,ENSG00000221867,MAGEA3,1,0.99,1,0.99,1,0.99,1,0.99
SARC_EWS,101,ENSG00000155495,MAGEC1,0,0.0,0,0.0,1,0.99,0,0.0
SARC_EWS,101,ENSG00000241476,SSX2/SSX2B,0,0.0,0,0.0,1,0.99,0,0.0
SARC_LMS,151,ENSG00000158639,PAGE5,15,9.93,13,8.61,15,9.93,13,8.61
SARC_LMS,151,ENSG00000204379,XAGE1A/B,11,7.28,11,7.28,11,7.28,11,7.28
SARC_LMS,151,ENSG00000234068,PAGE2,11,7.28,11,7.28,11,7.28,11,7.28
SARC_LMS,151,ENSG00000185686,PRAME,10,6.62,8,5.3,14,9.27,8,5.3
SARC_LMS,151,ENSG00000197172,MAGEA6,10,6.62,1,0.66,11,7.28,2,1.32
SARC_LMS,151,ENSG00000205777,GAGE1,10,6.62,7,4.64,10,6.62,7,4.64
SARC_LMS,151,ENSG00000221867,MAGEA3,10,6.62,3,1.99,11,7.28,4,2.65
SARC_LMS,151,ENSG00000238269,PAGE2B,10,6.62,9,5.96,10,6.62,10,6.62
SARC_LMS,151,ENSG00000189064,GAGE2A,7,4.64,5,3.31,7,4.64,4,2.65
SARC_LMS,151,ENSG00000198759,EGFL6,7,4.64,3,1.99,8,5.3,4,2.65
SARC_LMS,151,ENSG00000126752,SSX1,6,3.97,3,1.99,7,4.64,2,1.32
SARC_LMS,151,ENSG00000184033,CTAG1A/B,6,3.97,5,3.31,6,3.97,5,3.31
SARC_LMS,151,ENSG00000213401,MAGEA12,6,3.97,1,0.66,9,5.96,2,1.32
SARC_LMS,151,ENSG00000241476,SSX2/SSX2B,6,3.97,3,1.99,6,3.97,3,1.99
SARC_LMS,151,ENSG00000274274,GAGE13,6,3.97,4,2.65,6,3.97,4,2.65
SARC_LMS,151,ENSG00000099399,MAGEB2,4,2.65,0,0.0,4,2.65,1,0.66
SARC_LMS,151,ENSG00000183305,MAGEA2/MAGEA2B,4,2.65,0,0.0,5,3.31,0,0.0
SARC_LMS,151,ENSG00000227234,SPANXB1,4,2.65,2,1.32,6,3.97,2,1.32
SARC_LMS,151,ENSG00000010318,PHF7,3,1.99,0,0.0,7,4.64,0,0.0
SARC_LMS,151,ENSG00000169059,VCX3A,3,1.99,0,0.0,3,1.99,1,0.66
SARC_LMS,151,ENSG00000170516,COX7B2,3,1.99,1,0.66,3,1.99,1,0.66
SARC_LMS,151,ENSG00000189052,CGB5/8,3,1.99,1,0.66,3,1.99,1,0.66
SARC_LMS,151,ENSG00000204941,PSG5,3,1.99,0,0.0,3,1.99,1,0.66
SARC_LMS,151,ENSG00000205642,VCX3B,3,1.99,0,0.0,3,1.99,1,0.66
SARC_LMS,151,ENSG00000224659,GAGE12J,3,1.99,2,1.32,3,1.99,2,1.32
SARC_LMS,151,ENSG00000068985,PAGE1,2,1.32,1,0.66,3,1.99,2,1.32
SARC_LMS,151,ENSG00000176988,FMR1NB,2,1.32,1,0.66,2,1.32,1,0.66
SARC_LMS,151,ENSG00000196406,SPANXD,2,1.32,1,0.66,2,1.32,1,0.66
SARC_LMS,151,ENSG00000198021,SPANXA1/2,2,1.32,2,1.32,2,1.32,2,1.32
SARC_LMS,151,ENSG00000006047,YBX2,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000046774,MAGEC2,1,0.66,0,0.0,1,0.66,1,0.66
SARC_LMS,151,ENSG00000092345,DAZL,1,0.66,0,0.0,1,0.66,1,0.66
SARC_LMS,151,ENSG00000123584,MAGEA9/MAGEA9B,1,0.66,0,0.0,3,1.99,0,0.0
SARC_LMS,151,ENSG00000126467,TSKS,1,0.66,1,0.66,1,0.66,1,0.66
SARC_LMS,151,ENSG00000129862,VCY/VCY1B,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000132446,FTHL17,1,0.66,0,0.0,1,0.66,1,0.66
SARC_LMS,151,ENSG00000142698,C1orf94,1,0.66,1,0.66,1,0.66,0,0.0
SARC_LMS,151,ENSG00000153060,TEKT5,1,0.66,0,0.0,1,0.66,1,0.66
SARC_LMS,151,ENSG00000155622,XAGE2,1,0.66,1,0.66,1,0.66,1,0.66
SARC_LMS,151,ENSG00000161860,SYCE2,1,0.66,0,0.0,0,0.0,0,0.0
SARC_LMS,151,ENSG00000170965,PLAC1,1,0.66,1,0.66,1,0.66,1,0.66
SARC_LMS,151,ENSG00000171402,XAGE3,1,0.66,0,0.0,1,0.66,1,0.66
SARC_LMS,151,ENSG00000171405,XAGE5,1,0.66,1,0.66,2,1.32,1,0.66
SARC_LMS,151,ENSG00000182583,VCX,1,0.66,1,0.66,3,1.99,1,0.66
SARC_LMS,151,ENSG00000198573,SPANXC,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000198681,MAGEA1,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000214107,MAGEB1,1,0.66,0,0.0,2,1.32,0,0.0
SARC_LMS,151,ENSG00000215113,CXorf49/CXorf49B,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000216649,GAGE12C/D/E,1,0.66,1,0.66,2,1.32,1,0.66
SARC_LMS,151,ENSG00000224902,GAGE12H,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000233803,TSPY4,1,0.66,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000104901,DKKL1,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000155495,MAGEC1,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000156269,NAA11,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000183668,PSG9,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000231924,PSG1,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000236446,CT47B1,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000243130,PSG11,0,0.0,0,0.0,1,0.66,0,0.0
SARC_LMS,151,ENSG00000269586,CT45A10,0,0.0,0,0.0,2,1.32,0,0.0
SARC_LPS,92,ENSG00000198759,EGFL6,13,14.13,9,9.78,14,15.22,9,9.78
SARC_LPS,92,ENSG00000170965,PLAC1,11,11.96,0,0.0,14,15.22,1,1.09
SARC_LPS,92,ENSG00000185686,PRAME,6,6.52,5,5.43,8,8.7,6,6.52
SARC_LPS,92,ENSG00000204941,PSG5,6,6.52,3,3.26,6,6.52,3,3.26
SARC_LPS,92,ENSG00000158639,PAGE5,5,5.43,5,5.43,5,5.43,5,5.43
SARC_LPS,92,ENSG00000184033,CTAG1A/B,5,5.43,5,5.43,5,5.43,5,5.43
SARC_LPS,92,ENSG00000238269,PAGE2B,4,4.35,3,3.26,4,4.35,3,3.26
SARC_LPS,92,ENSG00000126752,SSX1,3,3.26,0,0.0,3,3.26,0,0.0
SARC_LPS,92,ENSG00000204379,XAGE1A/B,3,3.26,2,2.17,3,3.26,2,2.17
SARC_LPS,92,ENSG00000241476,SSX2/SSX2B,3,3.26,0,0.0,3,3.26,0,0.0
SARC_LPS,92,ENSG00000189052,CGB5/8,2,2.17,2,2.17,2,2.17,2,2.17
SARC_LPS,92,ENSG00000197172,MAGEA6,2,2.17,0,0.0,2,2.17,0,0.0
SARC_LPS,92,ENSG00000234068,PAGE2,2,2.17,2,2.17,2,2.17,2,2.17
SARC_LPS,92,ENSG00000123584,MAGEA9/MAGEA9B,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000129862,VCY/VCY1B,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS,92,ENSG00000139351,SYCP3,1,1.09,1,1.09,2,2.17,1,1.09
SARC_LPS,92,ENSG00000155495,MAGEC1,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000155622,XAGE2,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000169059,VCX3A,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS,92,ENSG00000170516,COX7B2,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000171794,UTF1,1,1.09,0,0.0,0,0.0,0,0.0
SARC_LPS,92,ENSG00000182583,VCX,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS,92,ENSG00000189064,GAGE2A,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000224902,GAGE12H,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000231924,PSG1,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000243130,PSG11,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS,92,ENSG00000274274,GAGE13,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000006047,YBX2,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000007350,TKTL1,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000143452,HORMAD1,0,0.0,0,0.0,2,2.17,0,0.0
SARC_LPS,92,ENSG00000159708,LRRC36,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS,92,ENSG00000205777,GAGE1,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000198759,EGFL6,13,14.13,9,9.78,14,15.22,9,9.78
SARC_LPS_UNSPEC,92,ENSG00000170965,PLAC1,11,11.96,0,0.0,14,15.22,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000185686,PRAME,6,6.52,5,5.43,8,8.7,6,6.52
SARC_LPS_UNSPEC,92,ENSG00000204941,PSG5,6,6.52,3,3.26,6,6.52,3,3.26
SARC_LPS_UNSPEC,92,ENSG00000158639,PAGE5,5,5.43,5,5.43,5,5.43,5,5.43
SARC_LPS_UNSPEC,92,ENSG00000184033,CTAG1A/B,5,5.43,5,5.43,5,5.43,5,5.43
SARC_LPS_UNSPEC,92,ENSG00000238269,PAGE2B,4,4.35,3,3.26,4,4.35,3,3.26
SARC_LPS_UNSPEC,92,ENSG00000126752,SSX1,3,3.26,0,0.0,3,3.26,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000204379,XAGE1A/B,3,3.26,2,2.17,3,3.26,2,2.17
SARC_LPS_UNSPEC,92,ENSG00000241476,SSX2/SSX2B,3,3.26,0,0.0,3,3.26,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000189052,CGB5/8,2,2.17,2,2.17,2,2.17,2,2.17
SARC_LPS_UNSPEC,92,ENSG00000197172,MAGEA6,2,2.17,0,0.0,2,2.17,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000234068,PAGE2,2,2.17,2,2.17,2,2.17,2,2.17
SARC_LPS_UNSPEC,92,ENSG00000123584,MAGEA9/MAGEA9B,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000129862,VCY/VCY1B,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000139351,SYCP3,1,1.09,1,1.09,2,2.17,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000155495,MAGEC1,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000155622,XAGE2,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000169059,VCX3A,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000170516,COX7B2,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000171794,UTF1,1,1.09,0,0.0,0,0.0,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000182583,VCX,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000189064,GAGE2A,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000224902,GAGE12H,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000231924,PSG1,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000243130,PSG11,1,1.09,1,1.09,1,1.09,1,1.09
SARC_LPS_UNSPEC,92,ENSG00000274274,GAGE13,1,1.09,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000006047,YBX2,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000007350,TKTL1,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000143452,HORMAD1,0,0.0,0,0.0,2,2.17,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000159708,LRRC36,0,0.0,0,0.0,1,1.09,0,0.0
SARC_LPS_UNSPEC,92,ENSG00000205777,GAGE1,0,0.0,0,0.0,1,1.09,0,0.0
SARC_MYXFIB,41,ENSG00000158639,PAGE5,10,24.39,8,19.51,11,26.83,8,19.51
SARC_MYXFIB,41,ENSG00000234068,PAGE2,10,24.39,9,21.95,10,24.39,9,21.95
SARC_MYXFIB,41,ENSG00000221867,MAGEA3,8,19.51,2,4.88,9,21.95,3,7.32
SARC_MYXFIB,41,ENSG00000126752,SSX1,6,14.63,5,12.2,6,14.63,4,9.76
SARC_MYXFIB,41,ENSG00000204379,XAGE1A/B,6,14.63,6,14.63,7,17.07,6,14.63
SARC_MYXFIB,41,ENSG00000238269,PAGE2B,6,14.63,5,12.2,7,17.07,4,9.76
SARC_MYXFIB,41,ENSG00000241476,SSX2/SSX2B,6,14.63,5,12.2,6,14.63,5,12.2
SARC_MYXFIB,41,ENSG00000046774,MAGEC2,5,12.2,2,4.88,5,12.2,3,7.32
SARC_MYXFIB,41,ENSG00000189064,GAGE2A,5,12.2,3,7.32,5,12.2,3,7.32
SARC_MYXFIB,41,ENSG00000197172,MAGEA6,5,12.2,1,2.44,5,12.2,0,0.0
SARC_MYXFIB,41,ENSG00000205777,GAGE1,4,9.76,4,9.76,4,9.76,4,9.76
SARC_MYXFIB,41,ENSG00000185686,PRAME,3,7.32,1,2.44,3,7.32,1,2.44
SARC_MYXFIB,41,ENSG00000213401,MAGEA12,3,7.32,0,0.0,4,9.76,0,0.0
SARC_MYXFIB,41,ENSG00000274274,GAGE13,3,7.32,2,4.88,3,7.32,2,4.88
SARC_MYXFIB,41,ENSG00000155495,MAGEC1,2,4.88,0,0.0,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000168757,TSPY2,2,4.88,0,0.0,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000183305,MAGEA2/MAGEA2B,2,4.88,2,4.88,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000183668,PSG9,2,4.88,1,2.44,2,4.88,1,2.44
SARC_MYXFIB,41,ENSG00000184033,CTAG1A/B,2,4.88,2,4.88,2,4.88,2,4.88
SARC_MYXFIB,41,ENSG00000198759,EGFL6,2,4.88,2,4.88,2,4.88,2,4.88
SARC_MYXFIB,41,ENSG00000204941,PSG5,2,4.88,2,4.88,2,4.88,2,4.88
SARC_MYXFIB,41,ENSG00000068985,PAGE1,1,2.44,0,0.0,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000099399,MAGEB2,1,2.44,0,0.0,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000126467,TSKS,1,2.44,0,0.0,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000129862,VCY/VCY1B,1,2.44,0,0.0,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000136488,CSH1,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000141316,SPACA3,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000147381,MAGEA4,1,2.44,1,2.44,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000155622,XAGE2,1,2.44,1,2.44,2,4.88,1,2.44
SARC_MYXFIB,41,ENSG00000165584,SSX3,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000169059,VCX3A,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000170516,COX7B2,1,2.44,1,2.44,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000170965,PLAC1,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000182583,VCX,1,2.44,0,0.0,0,0.0,0,0.0
SARC_MYXFIB,41,ENSG00000205642,VCX3B,1,2.44,0,0.0,1,2.44,0,0.0
SARC_MYXFIB,41,ENSG00000227234,SPANXB1,1,2.44,1,2.44,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000231924,PSG1,1,2.44,1,2.44,3,7.32,1,2.44
SARC_MYXFIB,41,ENSG00000242221,PSG2,1,2.44,1,2.44,1,2.44,1,2.44
SARC_MYXFIB,41,ENSG00000268009,SSX4/SSX4B,1,2.44,1,2.44,2,4.88,0,0.0
SARC_MYXFIB,41,ENSG00000243130,PSG11,0,0.0,0,0.0,1,2.44,0,0.0
SARC_OS,262,ENSG00000185686,PRAME,86,32.82,59,22.52,95,36.26,63,24.05
SARC_OS,262,ENSG00000204379,XAGE1A/B,84,32.06,67,25.57,87,33.21,69,26.34
SARC_OS,262,ENSG00000198759,EGFL6,78,29.77,53,20.23,89,33.97,56,21.37
SARC_OS,262,ENSG00000221867,MAGEA3,72,27.48,37,14.12,81,30.92,52,19.85
SARC_OS,262,ENSG00000238269,PAGE2B,69,26.34,54,20.61,73,27.86,59,22.52
SARC_OS,262,ENSG00000197172,MAGEA6,68,25.95,31,11.83,79,30.15,43,16.41
SARC_OS,262,ENSG00000158639,PAGE5,65,24.81,47,17.94,69,26.34,50,19.08
SARC_OS,262,ENSG00000234068,PAGE2,40,15.27,30,11.45,47,17.94,32,12.21
SARC_OS,262,ENSG00000241476,SSX2/SSX2B,39,14.89,23,8.78,43,16.41,27,10.31
SARC_OS,262,ENSG00000126752,SSX1,36,13.74,19,7.25,42,16.03,24,9.16
SARC_OS,262,ENSG00000213401,MAGEA12,36,13.74,10,3.82,48,18.32,10,3.82
SARC_OS,262,ENSG00000184033,CTAG1A/B,27,10.31,19,7.25,30,11.45,20,7.63
SARC_OS,262,ENSG00000183305,MAGEA2/MAGEA2B,26,9.92,7,2.67,44,16.79,7,2.67
SARC_OS,262,ENSG00000198681,MAGEA1,19,7.25,5,1.91,24,9.16,4,1.53
SARC_OS,262,ENSG00000227234,SPANXB1,19,7.25,12,4.58,25,9.54,14,5.34
SARC_OS,262,ENSG00000189064,GAGE2A,16,6.11,10,3.82,18,6.87,11,4.2
SARC_OS,262,ENSG00000046774,MAGEC2,15,5.73,5,1.91,20,7.63,7,2.67
SARC_OS,262,ENSG00000099399,MAGEB2,15,5.73,10,3.82,19,7.25,11,4.2
SARC_OS,262,ENSG00000188120,DAZ1,14,5.34,9,3.44,16,6.11,11,4.2
SARC_OS,262,ENSG00000205777,GAGE1,13,4.96,9,3.44,15,5.73,10,3.82
