Symbol,Ensembl_Gene_ID
SNORD116-8,ENSG00000207093
SNORD116-9,ENSG00000206727
SNORD117,ENSG00000201785
SNORD117,ENSG00000263358
SNORD117,ENSG00000263359
SNORD117,ENSG00000263625
SNORD117,ENSG00000265116
SNORD117,ENSG00000265849
SNORD117,ENSG00000266295
SNORD117,ENSG00000266419
SNORD118,ENSG00000200463
SNORD11B,ENSG00000271852
SNORD12,ENSG00000212304
SNORD121A,ENSG00000238886
SNORD121B,ENSG00000238300
SNORD123,ENSG00000239112
SNORD124,ENSG00000238793
SNORD125,ENSG00000239127
SNORD126,ENSG00000238344
SNORD127,ENSG00000239043
SNORD12B,ENSG00000222365
SNORD12C,ENSG00000209042
SNORD13,ENSG00000239039
SNORD138,ENSG00000284078
SNORD13D,ENSG00000239035
SNORD13E,ENSG00000238311
SNORD13P1,ENSG00000238498
SNORD13P3,ENSG00000239128
SNORD14,ENSG00000202479
SNORD14A,ENSG00000272034
SNORD14B,ENSG00000201403
SNORD14C,ENSG00000202252
SNORD14D,ENSG00000207118
SNORD14E,ENSG00000200879
SNORD15A,ENSG00000206941
SNORD15B,ENSG00000207445
SNORD16,ENSG00000199673
SNORD17,ENSG00000212232
SNORD18,ENSG00000200677
SNORD18,ENSG00000238503
SNORD18A,ENSG00000200623
SNORD18B,ENSG00000202529
SNORD18C,ENSG00000199574
SNORD19,ENSG00000212493
SNORD19,ENSG00000222345
SNORD19,ENSG00000252787
SNORD19B,ENSG00000238862
SNORD19B,ENSG00000280904
SNORD19C,ENSG00000222345
SNORD1A,ENSG00000278261
SNORD1B,ENSG00000199961
SNORD1C,ENSG00000274091
SNORD2,ENSG00000238707
SNORD2,ENSG00000238942
SNORD20,ENSG00000207280
SNORD21,ENSG00000206680
SNORD22,ENSG00000277194
SNORD22,ENSG00000278527
SNORD23,ENSG00000221139
SNORD23,ENSG00000221803
SNORD24,ENSG00000206611
SNORD24,ENSG00000280889
SNORD25,ENSG00000275043
SNORD26,ENSG00000276788
SNORD27,ENSG00000252128
SNORD27,ENSG00000275996
SNORD28,ENSG00000212295
SNORD28,ENSG00000252284
SNORD28,ENSG00000274544
SNORD28B,ENSG00000212295
SNORD29,ENSG00000223004
SNORD30,ENSG00000212611
SNORD30,ENSG00000277846
SNORD31,ENSG00000201847
SNORD31B,ENSG00000201847
SNORD32A,ENSG00000201675
SNORD32B,ENSG00000201330
SNORD32B,ENSG00000265013
SNORD32B,ENSG00000265634
SNORD32B,ENSG00000265663
SNORD32B,ENSG00000265926
SNORD32B,ENSG00000266132
SNORD32B,ENSG00000266672
SNORD33,ENSG00000199631
SNORD33,ENSG00000252022
SNORD33,ENSG00000265013
SNORD33,ENSG00000265634
SNORD33,ENSG00000265663
SNORD33,ENSG00000265926
SNORD33,ENSG00000266132
SNORD33,ENSG00000266672
SNORD34,ENSG00000202503
SNORD35A,ENSG00000200259
SNORD35B,ENSG00000200530
SNORD36,ENSG00000253094
SNORD36A,ENSG00000199744
SNORD36A,ENSG00000281907
SNORD36B,ENSG00000200831
SNORD36B,ENSG00000281243
SNORD36C,ENSG00000252542
SNORD36C,ENSG00000281541
SNORD37,ENSG00000206775
SNORD37,ENSG00000212270
SNORD37,ENSG00000212377
SNORD38,ENSG00000200733
SNORD38,ENSG00000207109
SNORD38,ENSG00000207199
SNORD38,ENSG00000252408
SNORD38A,ENSG00000202031
SNORD38B,ENSG00000207421
SNORD38B,ENSG00000281859
SNORD38C,ENSG00000207109
SNORD38D,ENSG00000207199
SNORD39,ENSG00000263723
SNORD39,ENSG00000264379
SNORD39,ENSG00000264997
SNORD39,ENSG00000274535
SNORD3A,ENSG00000263934
SNORD3A,ENSG00000277813
SNORD3A,ENSG00000281298
SNORD3B-1,ENSG00000265185
SNORD3B-1,ENSG00000274088
SNORD3B-1,ENSG00000276271
SNORD3B-1,ENSG00000280523
SNORD3B-2,ENSG00000262074
SNORD3B-2,ENSG00000274088
SNORD3B-2,ENSG00000276271
SNORD3B-2,ENSG00000280523
SNORD3B-2,ENSG00000281187
SNORD3C,ENSG00000264940
SNORD3C,ENSG00000275303
SNORD3C,ENSG00000280847
SNORD3D,ENSG00000262202
SNORD3D,ENSG00000277947
SNORD3D,ENSG00000281000
SNORD3E,ENSG00000277492
SNORD3E,ENSG00000280704
SNORD3G,ENSG00000199666
SNORD3H,ENSG00000207215
SNORD3J,ENSG00000221400
SNORD3P1,ENSG00000200318
SNORD41,ENSG00000209702
SNORD41,ENSG00000212302
SNORD42,ENSG00000201209
SNORD42,ENSG00000202440
SNORD42A,ENSG00000238649
SNORD42B,ENSG00000238423
SNORD43,ENSG00000263764
SNORD44,ENSG00000200072
SNORD45,ENSG00000200051
SNORD45,ENSG00000200422
SNORD45,ENSG00000200706
SNORD45,ENSG00000252438
SNORD45,ENSG00000276643
SNORD45A,ENSG00000207241
SNORD45B,ENSG00000201487
SNORD45C,ENSG00000206620
SNORD46,ENSG00000200913
SNORD46,ENSG00000201009
SNORD46,ENSG00000251830
SNORD48,ENSG00000201823
SNORD48,ENSG00000263864
SNORD48,ENSG00000264086
SNORD48,ENSG00000264202
SNORD48,ENSG00000265732
SNORD49,ENSG00000277108
SNORD49A,ENSG00000277370
SNORD49B,ENSG00000277108
SNORD4A,ENSG00000238578
SNORD4A,ENSG00000264577
SNORD4B,ENSG00000238597
SNORD5,ENSG00000238854
SNORD5,ENSG00000239195
SNORD5,ENSG00000272166
SNORD5,ENSG00000276275
SNORD50,ENSG00000199857
SNORD50,ENSG00000202335
SNORD50A,ENSG00000281147
SNORD50B,ENSG00000275072
SNORD51,ENSG00000202275
SNORD51,ENSG00000207047
SNORD52,ENSG00000201754
SNORD52,ENSG00000263362
SNORD52,ENSG00000265156
SNORD52,ENSG00000265707
SNORD52,ENSG00000266300
SNORD53,ENSG00000265145
SNORD53B,ENSG00000265706
SNORD53_SNORD92,ENSG00000265706
SNORD54,ENSG00000238650
SNORD55,ENSG00000264294
SNORD56,ENSG00000199783
SNORD56,ENSG00000200112
SNORD56,ENSG00000200377
SNORD56,ENSG00000200753
SNORD56,ENSG00000201151
SNORD56,ENSG00000207299
SNORD56,ENSG00000229686
SNORD56B,ENSG00000207444
SNORD57,ENSG00000226572
SNORD58,ENSG00000212615
SNORD58A,ENSG00000206602
SNORD58B,ENSG00000271982
SNORD58C,ENSG00000202093
SNORD59,ENSG00000252517
SNORD59,ENSG00000252682
SNORD59A,ENSG00000207031
SNORD6,ENSG00000202314
SNORD60,ENSG00000199321
SNORD60,ENSG00000206630
SNORD60,ENSG00000252692
SNORD61,ENSG00000206979
SNORD62,ENSG00000199411
SNORD62A,ENSG00000235284
SNORD62B,ENSG00000231587
SNORD63,ENSG00000206989
SNORD63,ENSG00000222937
SNORD63,ENSG00000251987
SNORD63,ENSG00000252112
SNORD63B,ENSG00000222937
SNORD64,ENSG00000212161
SNORD64,ENSG00000270704
SNORD64,ENSG00000276610
SNORD65,ENSG00000212191
SNORD65,ENSG00000212229
SNORD65,ENSG00000212264
SNORD65,ENSG00000238936
SNORD65,ENSG00000277512
SNORD65B,ENSG00000238936
SNORD65C,ENSG00000212264
SNORD66,ENSG00000212158
SNORD66,ENSG00000212532
SNORD67,ENSG00000212135
SNORD67,ENSG00000252427
SNORD68,ENSG00000200084
SNORD69,ENSG00000212452
SNORD7,ENSG00000207297
SNORD70,ENSG00000212309
SNORD70,ENSG00000212534
SNORD70B,ENSG00000212309
SNORD71,ENSG00000223224
SNORD72,ENSG00000212296
SNORD73,ENSG00000201264
SNORD73A,ENSG00000208797
SNORD73B,ENSG00000201264
SNORD74,ENSG00000200206
SNORD74,ENSG00000200891
SNORD74,ENSG00000200897
SNORD74,ENSG00000200999
SNORD74,ENSG00000201025
SNORD74,ENSG00000201502
SNORD74,ENSG00000201666
SNORD74B,ENSG00000201025
SNORD75,ENSG00000221300
SNORD75,ENSG00000221711
SNORD77,ENSG00000212279
SNORD77,ENSG00000212347
SNORD77,ENSG00000212414
SNORD77,ENSG00000212415
SNORD77,ENSG00000251967
SNORD77B,ENSG00000212414
SNORD78,ENSG00000212168
SNORD78,ENSG00000212378
SNORD79,ENSG00000251878
SNORD8,ENSG00000200785
SNORD81,ENSG00000199934
SNORD81,ENSG00000202023
SNORD81,ENSG00000212278
SNORD82,ENSG00000202400
SNORD83,ENSG00000223294
SNORD83,ENSG00000263358
SNORD83,ENSG00000263359
SNORD83,ENSG00000263442
SNORD83,ENSG00000263625
SNORD83,ENSG00000264591
SNORD83,ENSG00000265116
SNORD83,ENSG00000265325
SNORD83,ENSG00000265607
SNORD83,ENSG00000265849
SNORD83,ENSG00000266295
SNORD83,ENSG00000266419
SNORD83,ENSG00000266646
SNORD83,ENSG00000266755
SNORD83A,ENSG00000209482
SNORD83B,ENSG00000209480
SNORD84,ENSG00000263442
SNORD84,ENSG00000264591
SNORD84,ENSG00000265236
SNORD84,ENSG00000265325
SNORD84,ENSG00000265607
SNORD84,ENSG00000266646
SNORD84,ENSG00000266755
SNORD86,ENSG00000212498
SNORD87,ENSG00000254341
SNORD88,ENSG00000221611
SNORD88A,ENSG00000221241
SNORD88B,ENSG00000221381
SNORD88C,ENSG00000220988
SNORD89,ENSG00000212283
SNORD9,ENSG00000199436
SNORD90,ENSG00000212447
SNORD91,ENSG00000274802
SNORD91A,ENSG00000212163
SNORD91A,ENSG00000274802
SNORD91B,ENSG00000212552
SNORD91B,ENSG00000275084
SNORD92,ENSG00000264994
SNORD93,ENSG00000221740
SNORD94,ENSG00000208772
SNORD95,ENSG00000200969
SNORD95,ENSG00000264549
SNORD96A,ENSG00000272296
SNORD96B,ENSG00000208883
SNORD97,ENSG00000238622
SNORD97,ENSG00000255125
SNORD98,ENSG00000221182
SNORD98,ENSG00000283551
SNORD99,ENSG00000221539
Y_RNA,ENSG00000195401
Y_RNA,ENSG00000199200
Y_RNA,ENSG00000199201
Y_RNA,ENSG00000199203
Y_RNA,ENSG00000199204
Y_RNA,ENSG00000199220
Y_RNA,ENSG00000199222
Y_RNA,ENSG00000199223
Y_RNA,ENSG00000199224
Y_RNA,ENSG00000199241
Y_RNA,ENSG00000199245
Y_RNA,ENSG00000199263
Y_RNA,ENSG00000199273
Y_RNA,ENSG00000199285
Y_RNA,ENSG00000199290
Y_RNA,ENSG00000199291
Y_RNA,ENSG00000199303
Y_RNA,ENSG00000199331
Y_RNA,ENSG00000199332
Y_RNA,ENSG00000199349
Y_RNA,ENSG00000199357
Y_RNA,ENSG00000199362
Y_RNA,ENSG00000199366
Y_RNA,ENSG00000199378
Y_RNA,ENSG00000199398
Y_RNA,ENSG00000199409
Y_RNA,ENSG00000199410
Y_RNA,ENSG00000199424
Y_RNA,ENSG00000199440
Y_RNA,ENSG00000199442
Y_RNA,ENSG00000199444
Y_RNA,ENSG00000199459
Y_RNA,ENSG00000199461
Y_RNA,ENSG00000199466
Y_RNA,ENSG00000199471
Y_RNA,ENSG00000199472
Y_RNA,ENSG00000199476
Y_RNA,ENSG00000199487
Y_RNA,ENSG00000199490
Y_RNA,ENSG00000199515
Y_RNA,ENSG00000199516
Y_RNA,ENSG00000199530
Y_RNA,ENSG00000199540
Y_RNA,ENSG00000199546
Y_RNA,ENSG00000199550
Y_RNA,ENSG00000199565
Y_RNA,ENSG00000199567
Y_RNA,ENSG00000199580
Y_RNA,ENSG00000199584
Y_RNA,ENSG00000199591
Y_RNA,ENSG00000199595
Y_RNA,ENSG00000199630
Y_RNA,ENSG00000199635
Y_RNA,ENSG00000199636
Y_RNA,ENSG00000199667
Y_RNA,ENSG00000199668
Y_RNA,ENSG00000199676
Y_RNA,ENSG00000199677
Y_RNA,ENSG00000199698
Y_RNA,ENSG00000199701
Y_RNA,ENSG00000199705
Y_RNA,ENSG00000199710
Y_RNA,ENSG00000199711
Y_RNA,ENSG00000199715
Y_RNA,ENSG00000199716
Y_RNA,ENSG00000199732
Y_RNA,ENSG00000199740
Y_RNA,ENSG00000199751
Y_RNA,ENSG00000199755
Y_RNA,ENSG00000199756
Y_RNA,ENSG00000199762
Y_RNA,ENSG00000199764
Y_RNA,ENSG00000199780
Y_RNA,ENSG00000199781
Y_RNA,ENSG00000199797
Y_RNA,ENSG00000199801
Y_RNA,ENSG00000199832
Y_RNA,ENSG00000199840
Y_RNA,ENSG00000199862
Y_RNA,ENSG00000199866
Y_RNA,ENSG00000199867
Y_RNA,ENSG00000199870
Y_RNA,ENSG00000199875
Y_RNA,ENSG00000199881
Y_RNA,ENSG00000199884
Y_RNA,ENSG00000199890
Y_RNA,ENSG00000199895
Y_RNA,ENSG00000199899
Y_RNA,ENSG00000199901
Y_RNA,ENSG00000199911
Y_RNA,ENSG00000199912
Y_RNA,ENSG00000199913
Y_RNA,ENSG00000199936
Y_RNA,ENSG00000199938
Y_RNA,ENSG00000199949
Y_RNA,ENSG00000199962
Y_RNA,ENSG00000199964
Y_RNA,ENSG00000199979
Y_RNA,ENSG00000200008
Y_RNA,ENSG00000200011
Y_RNA,ENSG00000200024
Y_RNA,ENSG00000200040
Y_RNA,ENSG00000200041
Y_RNA,ENSG00000200049
Y_RNA,ENSG00000200052
Y_RNA,ENSG00000200059
Y_RNA,ENSG00000200060
Y_RNA,ENSG00000200065
Y_RNA,ENSG00000200085
Y_RNA,ENSG00000200090
Y_RNA,ENSG00000200118
Y_RNA,ENSG00000200120
Y_RNA,ENSG00000200121
Y_RNA,ENSG00000200135
Y_RNA,ENSG00000200142
Y_RNA,ENSG00000200162
Y_RNA,ENSG00000200164
Y_RNA,ENSG00000200170
Y_RNA,ENSG00000200171
Y_RNA,ENSG00000200174
Y_RNA,ENSG00000200179
Y_RNA,ENSG00000200201
Y_RNA,ENSG00000200208
Y_RNA,ENSG00000200209
Y_RNA,ENSG00000200241
Y_RNA,ENSG00000200252
Y_RNA,ENSG00000200256
Y_RNA,ENSG00000200261
Y_RNA,ENSG00000200262
Y_RNA,ENSG00000200283
Y_RNA,ENSG00000200287
Y_RNA,ENSG00000200291
Y_RNA,ENSG00000200298
Y_RNA,ENSG00000200305
Y_RNA,ENSG00000200309
Y_RNA,ENSG00000200314
Y_RNA,ENSG00000200325
Y_RNA,ENSG00000200332
Y_RNA,ENSG00000200334
Y_RNA,ENSG00000200344
Y_RNA,ENSG00000200351
Y_RNA,ENSG00000200361
Y_RNA,ENSG00000200390
Y_RNA,ENSG00000200391
Y_RNA,ENSG00000200397
Y_RNA,ENSG00000200419
Y_RNA,ENSG00000200421
Y_RNA,ENSG00000200427
Y_RNA,ENSG00000200428
Y_RNA,ENSG00000200432
Y_RNA,ENSG00000200436
Y_RNA,ENSG00000200448
Y_RNA,ENSG00000200485
Y_RNA,ENSG00000200494
Y_RNA,ENSG00000200502
Y_RNA,ENSG00000200506
Y_RNA,ENSG00000200508
Y_RNA,ENSG00000200521
Y_RNA,ENSG00000200544
Y_RNA,ENSG00000200547
Y_RNA,ENSG00000200552
Y_RNA,ENSG00000200553
Y_RNA,ENSG00000200572
Y_RNA,ENSG00000200579
Y_RNA,ENSG00000200591
Y_RNA,ENSG00000200600
Y_RNA,ENSG00000200605
Y_RNA,ENSG00000200610
Y_RNA,ENSG00000200615
Y_RNA,ENSG00000200616
Y_RNA,ENSG00000200630
Y_RNA,ENSG00000200635
Y_RNA,ENSG00000200646
Y_RNA,ENSG00000200651
Y_RNA,ENSG00000200664
Y_RNA,ENSG00000200685
Y_RNA,ENSG00000200688
Y_RNA,ENSG00000200702
Y_RNA,ENSG00000200714
Y_RNA,ENSG00000200737
Y_RNA,ENSG00000200742
Y_RNA,ENSG00000200750
Y_RNA,ENSG00000200752
Y_RNA,ENSG00000200754
Y_RNA,ENSG00000200764
Y_RNA,ENSG00000200769
Y_RNA,ENSG00000200788
Y_RNA,ENSG00000200822
Y_RNA,ENSG00000200829
Y_RNA,ENSG00000200833
Y_RNA,ENSG00000200834
Y_RNA,ENSG00000200842
Y_RNA,ENSG00000200847
Y_RNA,ENSG00000200849
Y_RNA,ENSG00000200855
Y_RNA,ENSG00000200857
Y_RNA,ENSG00000200860
Y_RNA,ENSG00000200874
Y_RNA,ENSG00000200883
Y_RNA,ENSG00000200884
Y_RNA,ENSG00000200888
Y_RNA,ENSG00000200922
Y_RNA,ENSG00000200953
Y_RNA,ENSG00000200976
Y_RNA,ENSG00000200982
Y_RNA,ENSG00000200998
Y_RNA,ENSG00000201006
Y_RNA,ENSG00000201012
Y_RNA,ENSG00000201013
Y_RNA,ENSG00000201026
Y_RNA,ENSG00000201031
Y_RNA,ENSG00000201034
Y_RNA,ENSG00000201047
Y_RNA,ENSG00000201048
Y_RNA,ENSG00000201071
Y_RNA,ENSG00000201074
Y_RNA,ENSG00000201075
Y_RNA,ENSG00000201084
Y_RNA,ENSG00000201088
Y_RNA,ENSG00000201102
Y_RNA,ENSG00000201114
Y_RNA,ENSG00000201118
Y_RNA,ENSG00000201134
Y_RNA,ENSG00000201160
Y_RNA,ENSG00000201178
Y_RNA,ENSG00000201196
Y_RNA,ENSG00000201204
Y_RNA,ENSG00000201207
Y_RNA,ENSG00000201208
Y_RNA,ENSG00000201216
Y_RNA,ENSG00000201217
Y_RNA,ENSG00000201218
Y_RNA,ENSG00000201228
Y_RNA,ENSG00000201239
Y_RNA,ENSG00000201277
Y_RNA,ENSG00000201279
Y_RNA,ENSG00000201282
Y_RNA,ENSG00000201297
Y_RNA,ENSG00000201309
Y_RNA,ENSG00000201311
Y_RNA,ENSG00000201314
Y_RNA,ENSG00000201339
Y_RNA,ENSG00000201340
Y_RNA,ENSG00000201343
Y_RNA,ENSG00000201351
Y_RNA,ENSG00000201354
Y_RNA,ENSG00000201363
Y_RNA,ENSG00000201365
Y_RNA,ENSG00000201370
Y_RNA,ENSG00000201371
Y_RNA,ENSG00000201405
Y_RNA,ENSG00000201412
Y_RNA,ENSG00000201421
Y_RNA,ENSG00000201426
Y_RNA,ENSG00000201432
Y_RNA,ENSG00000201442
Y_RNA,ENSG00000201451
Y_RNA,ENSG00000201464
Y_RNA,ENSG00000201466
Y_RNA,ENSG00000201483
Y_RNA,ENSG00000201489
Y_RNA,ENSG00000201498
Y_RNA,ENSG00000201501
Y_RNA,ENSG00000201511
Y_RNA,ENSG00000201529
Y_RNA,ENSG00000201535
Y_RNA,ENSG00000201547
Y_RNA,ENSG00000201548
Y_RNA,ENSG00000201549
Y_RNA,ENSG00000201554
Y_RNA,ENSG00000201555
Y_RNA,ENSG00000201563
Y_RNA,ENSG00000201565
Y_RNA,ENSG00000201566
Y_RNA,ENSG00000201573
Y_RNA,ENSG00000201584
Y_RNA,ENSG00000201596
Y_RNA,ENSG00000201602
Y_RNA,ENSG00000201624
Y_RNA,ENSG00000201627
Y_RNA,ENSG00000201633
Y_RNA,ENSG00000201635
Y_RNA,ENSG00000201644
Y_RNA,ENSG00000201663
Y_RNA,ENSG00000201668
Y_RNA,ENSG00000201676
Y_RNA,ENSG00000201680
Y_RNA,ENSG00000201683
Y_RNA,ENSG00000201723
Y_RNA,ENSG00000201724
Y_RNA,ENSG00000201741
Y_RNA,ENSG00000201749
Y_RNA,ENSG00000201756
Y_RNA,ENSG00000201774
Y_RNA,ENSG00000201778
Y_RNA,ENSG00000201786
Y_RNA,ENSG00000201788
Y_RNA,ENSG00000201800
Y_RNA,ENSG00000201820
Y_RNA,ENSG00000201830
Y_RNA,ENSG00000201843
Y_RNA,ENSG00000201850
Y_RNA,ENSG00000201860
Y_RNA,ENSG00000201867
Y_RNA,ENSG00000201868
Y_RNA,ENSG00000201881
Y_RNA,ENSG00000201884
Y_RNA,ENSG00000201885
Y_RNA,ENSG00000201892
Y_RNA,ENSG00000201913
Y_RNA,ENSG00000201916
Y_RNA,ENSG00000201933
Y_RNA,ENSG00000201938
Y_RNA,ENSG00000201959
Y_RNA,ENSG00000201965
Y_RNA,ENSG00000201984
Y_RNA,ENSG00000201987
Y_RNA,ENSG00000201988
Y_RNA,ENSG00000201990
Y_RNA,ENSG00000202001
Y_RNA,ENSG00000202008
Y_RNA,ENSG00000202014
Y_RNA,ENSG00000202019
Y_RNA,ENSG00000202021
Y_RNA,ENSG00000202027
Y_RNA,ENSG00000202035
Y_RNA,ENSG00000202041
Y_RNA,ENSG00000202046
Y_RNA,ENSG00000202071
Y_RNA,ENSG00000202078
Y_RNA,ENSG00000202079
Y_RNA,ENSG00000202100
Y_RNA,ENSG00000202137
Y_RNA,ENSG00000202141
Y_RNA,ENSG00000202144
Y_RNA,ENSG00000202146
Y_RNA,ENSG00000202169
Y_RNA,ENSG00000202177
Y_RNA,ENSG00000202182
Y_RNA,ENSG00000202190
Y_RNA,ENSG00000202195
Y_RNA,ENSG00000202200
Y_RNA,ENSG00000202211
Y_RNA,ENSG00000202222
Y_RNA,ENSG00000202224
Y_RNA,ENSG00000202251
Y_RNA,ENSG00000202254
Y_RNA,ENSG00000202255
Y_RNA,ENSG00000202272
Y_RNA,ENSG00000202273
Y_RNA,ENSG00000202276
Y_RNA,ENSG00000202279
Y_RNA,ENSG00000202306
Y_RNA,ENSG00000202309
Y_RNA,ENSG00000202310
Y_RNA,ENSG00000202318
Y_RNA,ENSG00000202332
Y_RNA,ENSG00000202345
Y_RNA,ENSG00000202357
Y_RNA,ENSG00000202361
Y_RNA,ENSG00000202368
Y_RNA,ENSG00000202382
Y_RNA,ENSG00000202385
Y_RNA,ENSG00000202388
Y_RNA,ENSG00000202399
Y_RNA,ENSG00000202402
Y_RNA,ENSG00000202407
Y_RNA,ENSG00000202410
Y_RNA,ENSG00000202414
Y_RNA,ENSG00000202417
Y_RNA,ENSG00000202438
Y_RNA,ENSG00000202459
Y_RNA,ENSG00000202461
Y_RNA,ENSG00000202469
Y_RNA,ENSG00000202470
Y_RNA,ENSG00000202476
Y_RNA,ENSG00000202495
Y_RNA,ENSG00000202508
Y_RNA,ENSG00000202514
Y_RNA,ENSG00000202522
Y_RNA,ENSG00000202523
Y_RNA,ENSG00000202533
Y_RNA,ENSG00000202536
Y_RNA,ENSG00000202542
Y_RNA,ENSG00000206582
Y_RNA,ENSG00000206636
Y_RNA,ENSG00000206639
Y_RNA,ENSG00000206640
Y_RNA,ENSG00000206645
Y_RNA,ENSG00000206646
Y_RNA,ENSG00000206651
Y_RNA,ENSG00000206659
Y_RNA,ENSG00000206660
Y_RNA,ENSG00000206662
Y_RNA,ENSG00000206663
Y_RNA,ENSG00000206669
Y_RNA,ENSG00000206672
Y_RNA,ENSG00000206676
Y_RNA,ENSG00000206677
Y_RNA,ENSG00000206679
Y_RNA,ENSG00000206682
Y_RNA,ENSG00000206690
Y_RNA,ENSG00000206692
Y_RNA,ENSG00000206699
Y_RNA,ENSG00000206704
Y_RNA,ENSG00000206705
Y_RNA,ENSG00000206706
Y_RNA,ENSG00000206711
Y_RNA,ENSG00000206713
Y_RNA,ENSG00000206714
Y_RNA,ENSG00000206717
Y_RNA,ENSG00000206719
Y_RNA,ENSG00000206721
Y_RNA,ENSG00000206728
Y_RNA,ENSG00000206734
Y_RNA,ENSG00000206738
Y_RNA,ENSG00000206739
Y_RNA,ENSG00000206741
Y_RNA,ENSG00000206751
Y_RNA,ENSG00000206756
Y_RNA,ENSG00000206768
Y_RNA,ENSG00000206770
Y_RNA,ENSG00000206779
Y_RNA,ENSG00000206781
Y_RNA,ENSG00000206784
Y_RNA,ENSG00000206790
Y_RNA,ENSG00000206792
Y_RNA,ENSG00000206795
Y_RNA,ENSG00000206797
Y_RNA,ENSG00000206805
Y_RNA,ENSG00000206806
Y_RNA,ENSG00000206808
Y_RNA,ENSG00000206813
Y_RNA,ENSG00000206814
Y_RNA,ENSG00000206816
Y_RNA,ENSG00000206817
Y_RNA,ENSG00000206822
Y_RNA,ENSG00000206824
Y_RNA,ENSG00000206840
Y_RNA,ENSG00000206844
Y_RNA,ENSG00000206846
Y_RNA,ENSG00000206847
Y_RNA,ENSG00000206850
Y_RNA,ENSG00000206858
Y_RNA,ENSG00000206862
Y_RNA,ENSG00000206865
Y_RNA,ENSG00000206895
Y_RNA,ENSG00000206905
Y_RNA,ENSG00000206911
Y_RNA,ENSG00000206912
Y_RNA,ENSG00000206914
Y_RNA,ENSG00000206925
Y_RNA,ENSG00000206927
Y_RNA,ENSG00000206929
Y_RNA,ENSG00000206950
Y_RNA,ENSG00000206951
Y_RNA,ENSG00000206957
Y_RNA,ENSG00000206959
Y_RNA,ENSG00000206964
Y_RNA,ENSG00000206967
Y_RNA,ENSG00000206978
Y_RNA,ENSG00000206982
Y_RNA,ENSG00000206990
Y_RNA,ENSG00000206995
Y_RNA,ENSG00000206998
Y_RNA,ENSG00000207009
Y_RNA,ENSG00000207020
Y_RNA,ENSG00000207021
Y_RNA,ENSG00000207024
Y_RNA,ENSG00000207025
Y_RNA,ENSG00000207032
Y_RNA,ENSG00000207034
Y_RNA,ENSG00000207039
Y_RNA,ENSG00000207049
Y_RNA,ENSG00000207061
Y_RNA,ENSG00000207069
Y_RNA,ENSG00000207073
Y_RNA,ENSG00000207075
Y_RNA,ENSG00000207080
Y_RNA,ENSG00000207086
Y_RNA,ENSG00000207091
Y_RNA,ENSG00000207092
Y_RNA,ENSG00000207101
Y_RNA,ENSG00000207105
Y_RNA,ENSG00000207108
Y_RNA,ENSG00000207117
Y_RNA,ENSG00000207123
Y_RNA,ENSG00000207127
Y_RNA,ENSG00000207131
Y_RNA,ENSG00000207132
Y_RNA,ENSG00000207139
Y_RNA,ENSG00000207142
Y_RNA,ENSG00000207146
Y_RNA,ENSG00000207148
Y_RNA,ENSG00000207151
Y_RNA,ENSG00000207161
Y_RNA,ENSG00000207164
Y_RNA,ENSG00000207173
Y_RNA,ENSG00000207176
Y_RNA,ENSG00000207189
Y_RNA,ENSG00000207193
Y_RNA,ENSG00000207195
Y_RNA,ENSG00000207196
Y_RNA,ENSG00000207207
Y_RNA,ENSG00000207209
Y_RNA,ENSG00000207210
Y_RNA,ENSG00000207218
Y_RNA,ENSG00000207223
Y_RNA,ENSG00000207229
Y_RNA,ENSG00000207231
Y_RNA,ENSG00000207235
Y_RNA,ENSG00000207240
Y_RNA,ENSG00000207243
Y_RNA,ENSG00000207247
Y_RNA,ENSG00000207252
Y_RNA,ENSG00000207258
Y_RNA,ENSG00000207265
Y_RNA,ENSG00000207271
Y_RNA,ENSG00000207281
Y_RNA,ENSG00000207282
Y_RNA,ENSG00000207283
Y_RNA,ENSG00000207286
Y_RNA,ENSG00000207290
Y_RNA,ENSG00000207292
Y_RNA,ENSG00000207293
Y_RNA,ENSG00000207294
Y_RNA,ENSG00000207300
Y_RNA,ENSG00000207302
Y_RNA,ENSG00000207303
Y_RNA,ENSG00000207305
Y_RNA,ENSG00000207316
Y_RNA,ENSG00000207317
Y_RNA,ENSG00000207319
Y_RNA,ENSG00000207320
Y_RNA,ENSG00000207326
Y_RNA,ENSG00000207329
Y_RNA,ENSG00000207342
Y_RNA,ENSG00000207351
Y_RNA,ENSG00000207356
Y_RNA,ENSG00000207363
Y_RNA,ENSG00000207365
Y_RNA,ENSG00000207368
Y_RNA,ENSG00000207370
Y_RNA,ENSG00000207371
Y_RNA,ENSG00000207379
Y_RNA,ENSG00000207380
Y_RNA,ENSG00000207382
Y_RNA,ENSG00000207383
Y_RNA,ENSG00000207384
Y_RNA,ENSG00000207386
Y_RNA,ENSG00000207387
Y_RNA,ENSG00000207390
Y_RNA,ENSG00000207391
Y_RNA,ENSG00000207395
Y_RNA,ENSG00000207401
Y_RNA,ENSG00000207403
Y_RNA,ENSG00000207404
Y_RNA,ENSG00000207408
Y_RNA,ENSG00000207411
Y_RNA,ENSG00000207416
Y_RNA,ENSG00000207417
Y_RNA,ENSG00000207420
Y_RNA,ENSG00000207425
Y_RNA,ENSG00000207426
Y_RNA,ENSG00000207438
Y_RNA,ENSG00000207439
